there are 7 in that price range is there an area you prefer ?	no can you recommend 1 and book for wednesday ?
there are showtimes at 2, 5:55, 8, and 10 which would you like?	10:00 p.m. sounds perfect.
man , we are just not having much luck tonight , huh ? okay , can you see if there are any available for 1 night ?	i was able to book you at charlie chan s . your reference # is zwmr0d97 . i also found you a room at worth house for 1 night . reference # is 0hebry1y .
i have 5 that leave after 18:00 . do you have a specific time in mind ?	yes 18:15 would work i have to get there by 21:00 is that an option ?
placing the order now , it should be ready by 12:20pm. is there anything else you would like me to order?	no thanks. almost forgot , make sure they use almond milk or lactose free .
how big is russia?	i don't have access to that information, sorry!
can you tell me the street address?	123-01 roosevelt avenue is the street address.
go ahead and add 30gb data to my plan. my card ends in 5488	ok. there will be an increase of $15 per month
you have $3 due, would like to pay by credit?	i don't have any credit cards. i need to pay with cash.
"""my city is san antonio, drop off location is 4th street in san antonio"""	how many passengers will there be?
where is the closest bus station to me?	okay, what is the street you are on?
that flight sounds good	shall i book the tickets?
should i bring umbrella?	i think you should bring an umbrella.
that is fine. will you make sure they call me before they start charging me for stuff?	yes they will need a phone number from you and they call after they see what is wrong.
sure. the fare estimate is $10.31.	is that for a regular uber?
could you find out what the weather will be like in london on the 8th?	there is a 24 % chance of rain and the ave temp is 93 degrees fahrenheit.
krakatoa volcano made the largest recorded sound in 1883/ it was heard 3000 miles away	thank you for you information. this really impress me.
what time would you like the table?	i want it at half past 7 in the evening, just for 1 person.
no thank you , i just need the arrival and travel time .	the tr5106 arrives in cambridge at 23:23 . the travel time is 163 minutes . can i help you with anything else today ?
use my home address but use my mobile phone number	very good. the next question is car type.
what time would you like to leave or arrive in cambridge on friday ?	i need the train to arrive to arrive by 13:45 . there will be 3 of us . can i get a reference number ?
certainly. what kind of heat would you like activated?	the central heat please
ok, your total is $5.76	okay, you can use my card on my starbucks app
i need it the 2nd from san jose evening 6.	a nice car is at sjc international airport march 2nd full-size chevrolet equinox.
fancy and upscale, please	tulio has the best reviews in town
no way, try again.	there isn't anything else there, sorry.
you will be able to get to four seasons the quickest. it is located at 465 arcadia pl and is 6 miles away	thanks for directions via the quickest route.
okay. would you like me to show directions on screen or provide video link	a quick on screen direction will be fine.
sure, it's the orange park mall, blanding boulevard in orange park, florida.	ok and the destination?
yes please. i'm planning to stay one day.	did you want to check in march 4th?
yes, does the first choice have does the first choice have fresh juices like fresh juices?	yes, blue plate has juices like pineapple green juice, kale banana juice, and lemon rosemary spinach juice.
your reservation has been made. the venue is located at 261 driggs avenue, brooklyn.	thanks for your help! i'm all set.
yes, that sounds like a plan!	alright, i have purchased it and will send you the receipt to your phone.
any you can find	i a found a bmw
okay i see there is bus 27 that leaves that location heading to union square at 7:05 pm and every 15 minutes thereafter. there is bus 67 to pacific square and it departs at 8:10 pm and every 10 minutes thereafter	oh okay ... thanks
please search in the mountain view area.	there is a restaurant called chaat paradise in mountain view.
do you have a city i should search in? is there a type of event that you prefer? you could say music or sports or something else.	i am looking for sports events in ny.
i'm sorry in order for me to give you that information you're going to have to set up appointment with a live representative	how do i do that?
i have train tr4204 leaving at 7:39 and arriving at 9:07 .	please make a booking for 4 people .
perfect! can i reserve those three seats?	sure. do you want to pay now?
parkside pools is centrally located and their address is gonville place . is there anything else i can help you with today ?	i am looking for a sri lankan restaurant .
do you want me to book room in that hotel?	yes, i need to reserve rooms there.
if you would like, i can order that for you instead.	no, just give me step by step
the phone number is +1 415-673-3277 and the address is 749 taylor street.	okay then. find me a round trip flight to get there as well.
there are several alarms for monday. which one would you like to specify	the one at 9 am
i need to change the name	what do you want to rename it to
imax in boston showtimes friday	amc loews boston common 19 is showing batman v superman in imax but unfortunately has not yet published showtimes for friday.
the transfer was initiated.	okay, thanks for the help.
yes , please . for 7 people starting at 11:15 on sunday .	i was able to book the table for you , your reference number is 1crco6ht they will hold the table for 15 minutes . do you need anymore assistance ?
there are 2 hotel -s that match what you are looking for . the ashley hotel and lovell lodge . does either of those sound preferable ?	can you book me at ashley hotel for 1 and 3 nights ?
let me check...it seems like all they have is caramel at the moment.	that sounds fine, i like that too.
it will be gone forever	i heard you the first time. delete bob.
the minute that youre not learning i believe youre dead. jack nicholson	you know what, how about something by nicolas cage
alright, i was kind of thinking that too i will let my boss know i'll be taking it!	enjoy the new job!
there is the angels vs tigers at the angel stadium of anaheim on march 10th.	that one sounds good.
yes and i will also need the reference number .	i have booked 1 ticket on tr8259 for 60.08 , payable at the station . your reference number is nwk50krx . can i assist you with anything else ?
is there a certain kind of food you want?	i'm really in the mood for peruvian food.
hi, can i help you?	morning, i need to find a place that is wheelchair accessible in huntsville al
and a great fired chicken place 5 blocks away	ooh maybe ill get both and do a bang bang. what is the fried chicken place?
please book that for me on my visa card on account.	yes sure. what's your account?
you are free from 9:45 pm to 10 pm on march 5th.	okay great i need a shared ride for 3.
how about weather wise. which city is generally warmer?	la is warmer but nyc is a better city.
are you checking out on march 14th or another date?	i want to check out on the 10th, and there will be two of us
i'd also like to find a restaurant there that day.	what type of food?
i did not make any changes	then someone has probably infiltrated your account. this issue can't be handled online, so come into your local branch to address this matter.
okay, they confirmed two tickets are available for dumbo 3d at 6 o'clock on friday evening.	great! please pay the tickets using my account with kendall 11.
perfect. that sounds wonderful!	do you want to make a reservation for this restaurant now?
the archway house meets your criteria . do you need help with booking ?	yes please , i need it for 4 people , 3 nights starting on wednesday .
not really. what i want to do is go back and buy the tickets.	sure. do you have a preferred date in mind? how many tickets?
will you reserve the rental car you found for me?	would you like to add insurance?
when and from where are you leaving?	i'm leaving from chi-town on the 9th of this month.
of course is there and thing that i can help you with?	can you just notify me when my driver is here?
i need a cab please.	what is your destination? do you want pool or luxury?
what am i covered for comprehensive, collision, basic?	your current policy cover damage cause by water, fire and acts of god
would pacific catch be of interest, it is located in campbell?	can you tell me their address and average rating?
i need some help managing my contacts.	okay, what can i help you with?
there are 9 hotels that you might like. the best western premier toronto airport carlingview hotel is 3 stars.	okay, that sounds good. i'd like to make a reservation for one room checking in on the 7th of march for 3 days.
i just adopted a dog and need help naming it!	i can help with that is the animal male or female?
i need it the 5th of this month until march 6th.	when do you want to pick it up?
what do i do??	do not date them
what area should i search?	please look for a salon in palo alto.
wonderful. how about vegetarian pizza?	they have 7 specialty vegetarian pizzas on their menu, and you can also build your own.
hi, i'd like to go from burlington to valencia with my family. we are 6 kids and 4 adults. our budget is 19900.	i have two choices for you. both depart on sept 6 and return on sept 11. we offer a 5 star rated property near the museum and market for 18927.46usd. we also offer a 4 star rated property for just $79 over your budget at 9079.49usd. this property is located on the other side of the museum.  can i interest you in either of these?
there is an indian and a chinese restaurant that are both moderately priced in the north area.  would you like the address and phone for one of those?	yes, i would like the address and phone number for each.
are you sure? i am very helpful.	yes, that's all. see ya.
i'd like to see deadpool	what is your location please?
you'll be leaving from union station.	alright, can you help me get a hotel, too?
i'd like to go to the 10pm showing.	okay, do you want to see it in standard or 3d?
it must be a three star restaurant.	what is the occasion sir?
sounds great. please reserve.	when will you check in and for how many days?
washington is where i will depart on bus.	there are 8 buses available for your trip, how about a bus that has 0 transfers and costs $29, it departs at 7:10 am?
can you tell me where you want to watch the movie?	i want to know about movies which are shown in san ramon.
just what i needed.	do you want to reserve that?
can i get 3 tickets for deadpool at 9pm tomorrow in san francisco?	there is a 7:40 and 10:20 showing at amc van ness 14. which do you prefer?
are you interested in having tickets bought for this bus?	i actually want to buy tickets but maybe some other time.
i'd like economy extra tickets to travel to fresno, ca. i'd prefer to at depart half past 1 in the afternoon.	how many tickets will you need and when do you plan on going?
sure. what date and time?	saturday at 6pm. there will be 2 of us
yes, could you help me to get economy class flight tickets?	please confirm your purchase of economy class flight tickets for 3 passengers on the american airlines flight departing from portland and arriving at sydney. the flight will depart on march 11th.
i am sorry , i would like a taxi from wandlebury country park to taj tandoori . i would like the taxi to pick me up at 10:15 .	okay , i have booked a taxi for you it will be a white tesla and the contact number is 07162438055 . would there be anything else ?
i want the reservation for benny's cantina	ok, for how many people?
a majority of our colleges are in the centre , but not all of them have free admission , are you looking for 1 with no entrance fee ?	the centre is fine and free would be great !
what other options are there?	there's united vs revolution at mercedes-benz stadium.
i will reserve an appointment at the 20th salon and barber on march 6th at 10:30 am if that is right.	that is correct. are they rated?
okay, still make the meeting for 8am and i will adjust my schedule accordingly	sure thing. is there anything else in particular that you need done for today?
it may sound odd but i want a zero star hotel .	do you have any particular area that you would like to stay in ?
can you please give me their address and phone number	cote's phone number is 01223 311053 and they are located at bridge street city centre. is there anything else i can help you with today?
did you say 1:45? cuz if that's the next showing, then that'll probably that's probably what i want.	1:25 is the next showing.
which city will you be searching for musical shows?	please search for shows around la.
no, not now. at present i want to book the tickets for the event that i have chose before and i need 3 tickets.	please confirm to book 3 tickets to the event giants vs rockies in san francisco on march 3rd.
what time on thursday would you like to travel ?	i want to leave after 19:30 .
sure. what toppings would you like?	i'd like one that's for cheese and on with all the meats.
the user rating for little hunan is 3.9.	are there any vegetarian dishes available at that restaurant?
there is just 1	please confirm you booking for 1 people for the house in new york checking in on the day after tomorrow and check out next monday
$12.99 for adult $9.99 for child so $22.98 total	ok do they have a 3d option available?
the biggest individual snake was an anaconda named lonnie	cute. how big wasnlonnie?
are there any buses available to go to san diego, leaving tomorrow?	there is a bus that departs at 7:40 am, has 0 transfers and costs $51 per ticket.
if it's midnight in st. petersburg what will be the time in vancouver?	it will be 2pm in vancouver when it is midnight in st. petersburg
please can you affirm the reservation details: you would be staying at arthouse hotel new york city, located in new york and the check in date will be by tomorrow and check-out date will be on march 14th. 1 room is reserved on your name.	just i changed up my mind. please can you look for rooms at piccadilly inn airport, for i want to find some hotels near to fresno.
can you help me find a place to go in the centre ?	there are many great attractions in the center of town . i recommend the cambridge university botanic gardens it s beautiful there !
no, i don't need another transfer, but thanks.	is there anything else that i would be able to help you with?
i don't care. i just want a penthouse i have a private driver anyway	ok, after checking i see that the apartment you are looking for is unavailable
great! thanks. can you also find a rental car for me?	sure. want to pick it up from anaheim? how long do you want to keep it? want to get it on march 12th?
is it a high end restaurant?	yes, it is.  anything else?
no, i will be departing on the 1st of march.	american airlines has 1 flight available. it leaves at 4:30 am and has 1 stop at a cost of $444.
146 w. east avenue	thjat's $11-14 with uberx. will that be acceptable?
understood, what would you like to order?	iced chestnut praline latte pleaes
sure, how many are in your party?	we have 8 people and we will need two high chairs for children.
centre is fine !	there are 6 restaurant -s that fit your criteria . would you like me to book a reservation for you at the 1 with the highest rating ?
should i contact the police?	it is recommended that you contact the authorities and report this individual to the sites' management. it is likely a scam.
so deli food is perfect.	mcdonald's is 1 nearby restaurant in danville.
the weather pattern has changed course	oh, when do we expect storms again?
what time can i watch this movie?	there is one showtime available for the 10:30 pm movie at century cinema 16.
how much late fees do i owe	you owe 41.25 in late fees
well bummer . how about a restaurant that serves indian food instead ?	there are plenty of those to choose from . do you have a price range ?
the postcode is cb17dy , and it looks like there is not an admission fee . is there anything else you would like to know ?	can i also get a train leaving after 16:45 on sunday ?
please confirm: you wish to book the house in washington d.c., for 1 person, from next wednesday until march 13th. is this correct?	i changed my mind. i would like to check in next thursday.
it's on north beach street in fort worth, texas.	got it. and what did you want to order?
8:00 p.m. for the 200 broad location.	o.k, makes sense. how long will it take?
thank you so much and now please find a car for rent there.	when do you want the same? shall i find it for the date march 1st?
how am i supposed to interact with you	you can ask me some questions or start a conversation
yes, can i watch it with subtitles?	to review: you would like to watch the movie green book, with subtitles.
what about the destination?	this bus will finally reach the station name salesforce transit center.
i need 2 tickets .	the tr0277 will get you there by 18:07 . i can book you 2 tickets on that if you would like ?
the tr5729 fits your needs . would you like to make a booking ?	what is the travel time for tr5729 ?
another apartment which you might like is alderwood apartments, which is located at 900 pepper tree lane. this apartment is composed from 3 bedrooms and 2 bathrooms. the renting of this apartment will cost you $3,650 per month.	this apartment seems nice. i would like to visit this apartment, so i want to schedule a visit on 11th of this month.
will it come in a refrigerated truck?	yes, all produce is shipped refrigerated as per fda guidelines
train tr2912 arrives at stansted airport at 17:08 . would you like to reserve a ticket ?	what is the departure time ?
there are many options that may suit your needs . is there a particular day you are wanting to travel on ?	yes i want to leave on tuesday .
i want my alarm to make sound instead of vibrate	alright, what type of sound do you want?
yes, the enemies is playing at the menard university auditorium at 8 pm.	well i'm looking for the hladik memorial theatre specifically
is it okay for kids to go there?	yes, kids would enjoy it too.
you will like blood water paint and it is at 12th avenue arts on march 11th at 5:30 pm.	what is the cost of one ticket and where is the venue?
i will be staying for 3 nights .	ok , and how many people will be staying in the room ?
ok, what would you like to order?	i like three medium pizzas.
sure i'll be happy to help you with any questions that you have	i was wondering if the new mcdonalds on thomas street is opened yet?
sure, what can i do for you?	anything going on at the george f theatre during the festival?
i have 5 that serve chinese food . how about charlie chan ? it s priced pretty cheap .	yes , that sounds good . could you book it for me on saturday at 18:00 .
i would like to find a korean barbeque in oakland.	i recommend trying azit in oakland.
perfect . i need a room for 3 people , 2 nights starting from wednesday .	the booking was successful . here is your reference number: 6daj8ehd
add dinner with dad at 8pm on march 24	ok, i am adding dinner with dad at 8pm for march 24th. correct?
ok i will cancel	just out of curiosity, what do i have going on next week?
please manage my home.	i can help you with your home
tickets are $7 per person, so it will be $14 for two	thanks! that is fairly cheap.
what is your destination?	i am travelling to los angeles.
do you have a brand ?	no, but he would like something blue.
i've found 7 properties that you might like. there's a very good property called fairfield vista apartments on 201 pennsylvania avenue. it's $3,600.	that might be good.
in which city to search in?	i want one in sf.
how is it played ?	two or more people throw an object to each other for an indefinite period of time
okay i am wondering if that will be shipped soon	your amazon order 1234242 has been marked shipped as of 3:24 pm.
is perfect for me.tell me the total cost.	the car is reserved.in total your reservations cost $50.
okay, josie and the pussycats is fine. now i want to find attractions, specifically a historical landmark, that are good for kids in london, uk.	you might like 30 st mary axe (the gherkin), it's a historical landmark.
the centre of town and with a moderate price range . nothing too expensive .	what day do you need your reservation and for how many people and how long will you stay ?
would you like to see the film on march 8th?	yeah, that sounds perfect for me.
hi. i want two large pizzas.	great, what do you want on those pizzas?
okay! where did you want to take it?	intelligent auto solutions, over near downtown?
that would be the cambridge artworks , and yes it is on the east side . the address is 5 greens road .	is there a greek restaurant in that part of town as well ?
no, thank you. i would like to make an appointment with intelligent auto solutions.	i can do that. which vehicle needs to be serviced?
the one in kahala mall	ok, do you have a pizza in mind?
yup, the popular event cubs vs mariners is going to take place on march 5th at wrigley field at 8:30 pm. do you wish to book tickets for this event?	looks good. but do you have any other best events coming up?
that is indeterminate. the players can stop at any time	do the players keep a score?
so, do you wish to hear to the song the way i am by charlie puth from the album voicenotes?	yup, this is the one i wish to listen.
where would you like me to search?	please find something near mill valley.
i would prefer an expensive ride.	1 luxury ride to the observatory north park.
do you want to get tickets to see the film?	well, let's do that later and focus on getting a table at the restaurant now, please.
sure, which location do you want to use?	i'm heading into asheville, nc right now. could you find me one?
on what time shall i make the reservation?	i'll gonna have my lunch there, make it at eleven am.
perfect! book this car.	a standard car from grand central station, next tuesday at 12 pm; the return date is march 11th. do you confirm?
if i leave it in the backroom is it ok?	you must keep your pet with you at all times
your table reservation is confirmed.	thank you. that is all i eed at this time.
set it to vibrate	got it. i will set your phone to vibrate. you do not want it set to vibrate and ringtone, correct?
yes, that is correct.	okay, your dentist appointment has been scheduled.
schedule me in phantom of the opera	how many tickets do you need for phantom of the opera?
can you also check the tire pressure while you have it	sure we do a full inspection
what else is available for 1 room?	i found 9 options matching your requirements- how about best western mission bay, a nice 2 star hotel?
i found 5 movies for you to watch. do any of after, breakthrough, or dumbo sound good?	yes, i'd love to watch dumbo.
please confirm that you want to book a table for 2 at mcdonald's in san francisco for march 12th at 11:30 am.	yes, that is correct. does the restaurant serve alcohol? where are they located?
i'm not sure what that notification setting is but i just want a standard buzzer notification.	no worries, i can do that
thank you for contacting us , have a nice day .	you are welcome for contacting you . have a nice day too . bye bye .
how about any other flights? this is just for 1 person, and seating doesn't matter.	there is a united airlines flight for $322 that leaves at 8:25 am and returns at 12:45 pm.
on what day will you be checking in, please?	i'd like to check in on the 4th of this month. there will be 3 of us staying in the house.
i'm glad that you were able to help me with this today and get this reservation going. so, thank you for that.	have a great day.
i need to see if reservations are available for nobu in dallas tonight at 7 pm.	okay let me look it up
yeah , i do . what about to the west ?	what are the preferences you have for the hotel ? i cannot seem to find 1 fitting the criteria you have listed .
so i bring it in tomorrow morning?	you cannot bring it in tomorrow morning, but thursday morning is open.
i've booked the ride for you.	okay, can you text me the details?
hi. i'd like to place an order for starbucks that i'd be able to pick up.	what would you like?
the phone number is 01223351241 and the postcode is cb21ad . is there anything else i can help with ?	yes , i am also looking for an indian place to eat in the centre .
"""i would like a cab to grab me and my husband  and bring us to  university village for lunch at 11:30 am tomorrow. the address is 2623 northeast university village street #7, seattle, wa 98105. our address for pick up is 9105 24th ave nw seattle, wa 98117."""	$15-20 is the price for an uberx. would you like this option?
do you need any other help?	i like to continue my hotel room booking.
one of 10 events i found is on march 12th at 8:30 pm. dodger stadium is hosting the dodgers vs cubs game which many people like.	sounds fun. what else did you find in the event category?
zootopia is very funny and it's playing at 130pm tomorrow. ride along 2 is a comedy but it's playing at 1120am. would you like one of those?	ok lets do that!
tell me how to get to shopping mall	the nearest mall is at 434 arastradero rd.
i'd like to rent a circus tent, are you able to help?	yes. please wait as i check on it
do you know which day you would like to travel ?	yes , on sunday .
can i get the reference number ?	of course , your reference number is hlgv5ni4 .
i would like to make the reservation at hooters.	i'm sorry, but there isn't any room at hooters. there are no tables available tonight.
in which city would you like me to find an event? also is there a particular type of event you are interested in, such as music or theater?	i would like to see a play in seattle, wa. is that so hard to understand?
please confirm: 2 tickets for padres vs brewers match.	yes thats correct, please give the venue details
there are 3 events, one is conan gray on at the fillmore philadelphia at 8 pm on march 8th, he has a big following.	sounds perfect, book me a ticket.
the tr2365 arrives in cambridge by 10:35 . would you like me to book a seat for you ?	before you do , what is the price and departure time ?
1 ticket for today	deadpool is playing at 7:10pm at regal thornton place stadium 14: would you like me to purchase a ticket there or from a different theater?
what contact would you like to edit?	555-1234. i need to add a name to the contact
yes, i would like to pick it up from the starbucks at 1585 broadway.	got it! your coffee will be ready for pickup soon at the starbucks at 1585 broadway.
is there anything else i can help you with?	no thats all thank you.
i discovered 1 convenient flight for your trip. there is a ticket costing $294 for an outbound united airlines that departs on 8:45 pm has a return flight departing on 12:30 pm.	what airport will the flight leave from?
would you like me to email you complete details?	certainly! please email them to goihter@yahoo.com
until what date do you want the car? where would you like to pick it up?	i want to pick it up in long beach, ca around one pm and i need it till 11th of march.
i am having a hard time booking this , could i make sure the place you would like is the pizza express at fen ditton ?	yes it is , but if 13:45 time is not working then 12:45 would also be acceptable .
yes, that sounds good.	i have successfully booked your appointment and you will shortly receive the confirmation mail.
there are 2 trains . 1 arriving at 5:52 and 1 at 7:52 . would you like me to book 1 of these for you ?	can i get the travel time and price on the 5:52 1 ?
okay, which stop are you at?	i am at the 2nd street and harrison avenue stop.
great. and are there are any other flavors or extras you'd like to add?	what kind of options are there?
reach them at 925-847-5050 with 5.0	find one in dixon
i need to return an item.	what item would you like to return?
i see you are in new york. the high temperature in new york will be 89 degrees on friday.	what about the friday after that?
what city and location are of interest to you?	i am in downtown oklahoma city
no way!!!!! is there a waitress show coming up soon?	i see a waitress show yes
yes, you are right, make sure to take the mushroom out. we need joyce to continue to work hard in the next few months. sure doesn't want her get sick from the pizza.	okay, so it will be italian sausage, pepperoni, bell pepper, black olive and ground beef. what else?
"""oklahoma"" begins at 2pm"	what are the ticket prices
okay, where are they located?	their address is 25 yerba buena lane.
there are 10 buses you may like. how about economy tickets on a bus that leaves at 6:40 am with the ticket price of $12?	okay, that sounds good to me.
i have checked again. i do not know girls on a train. would you like another book/	no. that's the only one i want. thanks anyway
no worries. i got the same thing, i'm finally going to see what the fuss is all about.	i knew you'd give it a try! thank you again, i'll let you get back to it. goodbye.
i would like to find someone in santa rosa, i am looking for a psychologist.	i have 10 psychologist in santa rosa. would you like bert epstein?
okay, no problem. please confirm the following: booking a table for 1 for march 4th.	yeah, that works. they got live music by any chance?
i'd like to keep searching. how about a comic movie directed by harry elfont?	i found 1 movie matching that search. how about josie and the pussycats?
can you give me the total travel time on that ?	the duration for all rides are the same at 51 minutes . tr2512 arrives by 14:08 . does that work for you ?
so, what type of cuisine are you looking for?	might be some pasta kind of food?
what date are you planning on seeing the event?	i want to see it on the 3rd of march, and actually change the location to lax.
i see emagine royal oak theater has good ratings.	that will be fine. where exactly is it?
yes, that is correct. what is their average rating?	your appointment has been made. their average rating is 5.0.
yes, i'd like to book the economy ticket.	please confirm an american airlines ticket from paris to new york leaving march 4th and returning march 6th leaving 4:05 am and returning 7:35 am for 1 passenger economy.
no , no reservation is necessary . may i get their address and postcode please ?	you can find la raza at 46 rose crescent , postcode cb23ll . is there anything else i can help you with today ?
hey contact by can you change one of my contacts	yes , what contact do you want to change?
make it french subtitles.	okay, you would like to see chhichhore with french subtitles.
yes i would like it to be in the moderate price range .	i only am showing 1 it is cityroomz , when were you planning your stay so i can book the room for you ?
bring your pet to the veterinary regularly.	what else do i do?
yes , this is in the centre area . the phone number is 01223324222 . would you like to know anything else ?	yes , i would also like to book a taxi to commute between the 2 place -s .
yeah, i'm in sacramento, ca.	ok, where are you?
i'm sorry did you say that there would be 3 people?	mhm. okay. and what's the estimated duration of the trip and my driver's estimated time of arrival?
there is another nice restaurant in san jose called amber india.	i am looking for a suggestion for a restaurant with moderate pricing.
please confirm the following reservation: one table for 2 at my no.1 sushi & tofu in milpitas on march 1st at 7:30 pm.	no, make it on the 2nd of march.
yes, that will work.	the reservation is confirmed and have a great time.
i need to sign a rental car next thursday that i can pick up in portland.	how long will you need the car and what time would you like to pick it up?
that's right, he was born in the year 173.	thanks for all the helpful info!
please confirm the following reservation: you want 3 rooms at best western plus chateau granville hotel & suites & conference ctr. in vancouver, checking in tomorrow and checking out next friday. is that correct?	actually no, i want one room and to check out on the 10th.
my week has been horrible, can you provide for me an inspiring quote please?	ok one moment while i gather a list of quotes
what is the best selling record of all time?	i would be happy to help you with that, did you mean the best selling record of all time in the us or the world?
you ticket has been confirmed.	thank you for your assistance?
your ride has been successfully booked and is on it's way now. the ride will take around 18 minutes and cost $12.86.	great, thanks for the help! i don't need anything else.
okay, what size tires do you need?	i have an optima ex, so the tire size is 215/55r17
i want to search for the places with coffeehouse food in oakland.	found a restaurant name homestead which the best place in oakland for your desired type of food.
sort by oldest to youngest	ringo starr, john lennon, pete, base, paul mccartney, george harrison
ok, what can i help you with?	can you please make reservation to the burger king?
how much time is left?	time left in what?
certainly, i can help wih that.	can you tell me if the enemies is playing at the hladik memorial theatre?
i want to find a hotel and i need your help to search for the suitable one.	where do you want to search for the hotels? do you have any preferred city to search for?
i want to go to san francisco to new york on monday next week. i need tickets for two people.	when are you returning?
yes, that is nice.	shall i play it now?
this friday, the 16th.	any how many people will be in your party?
sure, i think they do. would you like some?	yes, i would like to have some.
i want to eat some sichuan food.	there are 10 restaurants and you might like chef li in san jose.
yes, agreed! this is totally pointless	thanks for agreeing with me
please book for 4 people .	what is your arrival day and number of days you wish to stay ?
it is star wars the last jedi i wish to see it at the amc 24	star wars the last jedi will be playing friday night
sure. what is your question?	how much data is left for this month on my mobile plan?
how about a medium pizza with sausage and bacon	great, would you like regular sauce and cheese?
it's there somewhere you just have to look really hard	my database is currently being updated. maybe you can ask again in 4 hours.
the party begins at 9:30	where is that playing?
that'll be it. thank you so much.	ok, enjoy the rest of your day.
i am going to a party and need help	sure. what can i help you with?
that would be great. sometime around 9pm maybe?	it is showing at amc westbank palace at 9pm tomorrow. how many tickets would you like?
sounds good. what station does it arrive at?	the ticket has been confirmed. it arrives at 65th light rail station.
ok that is fine.	is there anything else you wanted to order?
sure what is the question?	who is suppose to go first?
yeah, give me an ice vanilla latte instead then.	what size would you like?
gee....what kind do you have?	we have thin crust and traditional
is there anything else i can do for you?	no that will be all.
i want flexible bus tickets for a bus that leaves long beach at 3:30 in the afternoon.	what day do you want to depart?
oh goodness, if that is it then i will just skip the movie tonight	oh, no, i am sorry this isn't working out. do you want me to check on another ?
great service. find a restaurant there.	what do you prefer, chinese, indian or any other?
there are a handful of location -s in the area that suit your needs . i would recommend rosa s bed and breakfast , a 4 star hotel with free wifi at an affordable price .	that sounds great , as long as it has free parking and is a guesthouse type of hotel .
"yes. please make it ""metallic sounds"""	do you want vibrate too
i was unable to book you at that day and time . might you consider another day or perhaps another time ?	can you try 16:00 instead please ?
no, cast it to the speaker outside.	okay, let's confirm: playing the song a little bit stronger on the patio.
yes, three adult tickets, thank you.	do you have a prefrence where you would like your seats?
what day would you like the return flight on?	i will be departing from chi-town, and returning on the 8th.
i do not know the reason, only that cash is not accepted.	what can i do? no credit card - i have none
do you need any more help?	no, not right now. thanks.
whos the most valuable libero of all time ?	i'm not sure i understand the question. did you mean liberal?
what is your drop off location?	2nd street in philly
i need to take a train that arrives by 15:00 on sunday .	i found 198 trains . where are you leaving from ?
the booking was successful ! your reference number is rjfw8qq9 . your table will be reserved for 15 minutes . anything else i can do for you ?	what is their phone number and address ?
their address is 795 willow road #321 and the contact number is 650-493-5000	okay, could you find another therapists in corte madera?
fine, what about breakthrough, captain marvel or dumbo movies? which one do you like?	no, not at all. please search for other movies. will you search for movies shown in union city and i like to watch at century union landing location.
how about some songs from tupac?	tupac would be perfect
i need a cab for a pick up on march 27th at 1727 bolton st baltimore	what time are we picking you up?
sure my account is with statefarm and my # is 7771459987	your car is insured for up to $100,000
they said it will be ready in 25 minutes for pick up.	thank you very much.
yeah, that works for me. where is the event taking place, and what is the address of the venue?	your reservation has been made. enjoy the event! it's taking place at yankee stadium on 1 east 161 street.
how many tickets will you be needing today ?	i need 4 tickets , and the price and train id
what is the address of petco?	12 wooly mammoth lane
have you seen it ?	i have not. i am only a bot.
no problem. how about the album illuminate by shawn mendes. i can play his hit bad reputation.	what kind of music is that?
okay, thanks how long would it take to arrive?	the order will be shipped in three days and the estimated time of arrival depends on the courier.
what day and time do you want to pick it up?	i want to pick it up on march 7th at 16:30.
i would also like to have extra cheese	no problem! that will be a large loaded crust pizza with pepperoni, sausage, mushrooms and green peppers
i need to know where the lowest point is located.	would you like the lowest land elevation, water elevation or overall
please confirm 4 economy tickets for delta airlines flight next monday from washington to los angeles.	yeah, that sounds good.
is there anything else i can help you with?	no that is all.
no, you won't get veg. their address is 5012 petaluma boulevard north.	great service, thank you.
what is the bus station arrival station?	the bus arrives at downtown station.
because that is a personal experience	and you cant help with that?
ok, what time do you want the table reservation?	make it at 5pm
no, i mean i will just visit it myself.	do you need further assistance?
please confirm 4 tickets for the mets vs indians on march 3rd in new york.	yes, that is great. where is the event?
at the coast you would have free parking and free wifi. the package is all inclusive as well, as it is a 3.5 star hotel with a 6.37/10 rating from guests. you will be staying close to many attractions, such as museums, beaches, shopping, and malls.	how much does it cost?
please can you find something in san ramon for i look for someone who can offer cosmetic services.	do you wish to consult the perfect smiles family dentistry located in san ramon?
i need a minty americano.	sure, i can do that for you. what did you want to order from starbucks in hollywood?
there are 8 buses that match your criteria. one leaves at 8:10 am and has 0 transfers. the cost of a ticket is $32.	what is the mane of the station i'll depart from?
yes, usually it it is white	thank you for helping me that is all i needed
they said that it will be sent to your mobile phone.	excellent. don't forget to get yourself something as well.
do you wish to book this residence?	nah, i do not wish to book right now. what about the bus traveling there?
i plan to return on the 12th.	now please tell me when do you plan on travelling as well as your departure and destination.
can i have their address please? do they serve alcohol?	yes, they do serve alcohol. the lexington house is located at 40 north santa cruz avenue
sure. how can i help you?	i need to to renew the books i have out on loan.
thank you. i want to find some house songs. i like martin garrix.	i found 4 songs. what about latency by martin garrix from the album the martin garrix experience.
did you get them any info?	they keep leaving voice mails with a heavy accent that's all about short term loans they offer
